1388,子,巩上下两江锁钥，奠东南半壁金汤。
1389,子,人事纷纷，鹊噪鸦鸣。,(41 42)
1390,子,晓烟遮柳，远近朦。,(17 18)
1391,子,真假六子，四子送老。
1392,子,疾风暴雨，倾墙及室。
1393,子,真假五子，三子送老。
1394,子,劳劳碌碌流年，已得安闲日又偏。,(63 64)
1395,子,山坡曲径处，到处有人家。,(43 44)
1396,子,南山风雨过，烦热消除爽气来。,(35 36)
1397,子,眉头交蹙眉，心事不足。,(31 32)
1398,子,以贡授职，荣禄高迁。
1399,子,数定三分贵，恩奉九重来。
1400,子,长途踯躅，朝入燕来暮入秦。
1401,子,一村又一村，前村未有可停。,(47 48)
1402,子,灾星相侵，门庭闹乱。,(35 36)
1403,子,筑之东墙，倾之西壁。,(25 26)
1404,子,数有偏枯，妻目不明。
1405,子,思患预防，乃克有济。,(33 34)
1406,子,买臣贡薪而行歌，其才干未可试着。,(53 54)
1407,子,水穷之处，坐看云生。,(23 24)
1408,子,太仓之粟，鼠雀耗之。,(47 48)
1409,子,不入泮林，定列辟雍。,(21 22)
1410,子,科名显达，定列文扬。,(27 28)
1411,子,官非相侵，闭户难禁。,(39 40)
1412,子,五湖水顺流，水顺好行舟。,(55 56)
1413,子,谋事乖离，东转西驰。,(37 38)
1414,子,一门和气霭阳春，祥光拱户几色云。,(65 66)
1415,子,数该生子。,(42)
1416,子,妇性仁慈，助夫益子。
1417,子,粪土之墙强涂朱，外面光华内里腐。,(87 88)
1418,子,少乐多忧，长处不足。,(63 64)
1419,子,祸患逼人，幸人解神。,(41 42)
1420,子,桑榆晚景，常享安舒。,(85 86)
1421,子,一举冠群英，名著当今殊。,(28)
1422,子,聚散无常，浮云飘荡。,(40)
1423,子,栏翠金钗十二行，金田良土福无疆。,(77 78)
1424,子,徒弟二人，一人送老。
1425,子,沟渠淤港，冲起流通。,(63 64)
1426,子,梅花几片苦为情，梦断孤山起土魂。,(27 28)
1427,子,入于幽谷，进而倍暗。,(53 54)
1428,子,牡丹正当好时节，鹿鸣宴上又簪花。,(28)
1429,子,傲物气高，顺下逆上。
1430,子,数该生子。,(52)
1431,子,黄菊东篱正色芳，俄然二朵层秋霜。,(89 90)
1432,子,晨昏相伴休中道，乐得清闲一位禅。
1433,子,枯雨得雨，勃然而兴。,(39 40)
1434,子,古稀荣任，天发善人。,(70)
1435,子,七里滩头一钓翁，几经苦雨几经风。,(49 50)
1436,子,荷叶荡荡圆，圆后碎复圆。,(11 12)
1437,子,妻子皆早，人生大幸。
1438,子,功允不退，被之戮辱。,(57 58)
1439,子,舟在中流，帆桅顺风转悠悠。,(49 50)
1440,子,好梦初醒，报喜报晴。,(35 36)
1441,子,其人之亡，定在三月。
1442,子,子规啼血楼，头鼓打三更。,(47 48)
1443,子,谋事乖离，东转西驰。,(37 38)
1444,子,兄弟十人，数有五贵。
1445,子,一轮红日下西山，远出主人尚未还。,(65 66)
1446,子,马首载辔，驰骤千里。,(49 50)
